soc_code,accountability_responsibility,creativity_originality,physical_manual,social_perceptiveness,tool_technology,writing_intensity,norm_writing_intensity,norm_social_perceptiveness,norm_physical_manual,norm_creativity_originality,norm_tool_technology,norm_accountability_responsibility
23-2093,3.895,2.266666666666667,1.5118181818181817,2.768,2.263333333333333,3.6675,0.7532299741602068,0.25,0.15891472868217055,0.1124031007751938,0.4418604651162791,0.8145994832041343
25-1011,2.6550000000000002,3.3166666666666664,1.3299999999999998,3.322,2.5433333333333334,3.4375,0.582687338501292,0.6059431524547804,0.07881136950904392,0.7093023255813954,0.727390180878553,0.09883720930232558
25-1021,2.645,3.53,1.528181818181818,3.224,3.216666666666667,3.625,0.7344961240310077,0.5400516795865633,0.165374677002584,0.8217054263565892,0.9677002583979328,0.0917312661498708
25-1022,2.255,3.3333333333333335,1.2927272727272727,3.0740000000000003,2.4633333333333334,3.545,0.6666666666666666,0.4412144702842377,0.06201550387596899,0.7202842377260982,0.6472868217054264,0.012919896640826873
25-1031,2.565,3.736666666666667,1.5463636363636362,3.592,2.7166666666666663,3.71,0.7848837209302325,0.7532299741602068,0.17571059431524547,0.9121447028423773,0.8624031007751938,0.059431524547803614
25-1032,2.945,3.7099999999999995,1.489090909090909,2.916,2.67,3.535,0.6589147286821705,0.3456072351421189,0.14857881136950904,0.9037467700258398,0.8333333333333334,0.22286821705426357
25-1041,3.135,3.5100000000000002,2.061818181818182,3.694,2.4633333333333334,3.89,0.9108527131782945,0.7997416020671835,0.355297157622739,0.8165374677002584,0.6472868217054264,0.3385012919896641
25-1042,3.075,3.6333333333333333,1.598181818181818,3.0940000000000003,2.4899999999999998,3.8425000000000002,0.875968992248062,0.458656330749354,0.19509043927648578,0.8746770025839793,0.6750645994832042,0.29457364341085274
25-1043,3.215,3.5666666666666664,1.6827272727272728,3.304,2.7166666666666663,3.885,0.9082687338501292,0.5910852713178295,0.2364341085271318,0.8410852713178295,0.8624031007751938,0.3817829457364341
25-1051,2.975,3.3633333333333333,1.5327272727272727,3.254,2.6666666666666665,3.6725,0.7596899224806202,0.560077519379845,0.16925064599483206,0.7370801033591732,0.8294573643410853,0.2454780361757106
25-1052,3.3449999999999998,3.3433333333333337,1.5690909090909089,3.054,2.703333333333333,3.7375,0.8133074935400517,0.4315245478036176,0.18604651162790697,0.7299741602067183,0.8527131782945736,0.4728682170542636
25-1053,2.895,3.42,1.531818181818182,3.182,2.3466666666666667,3.5925000000000002,0.6976744186046512,0.5174418604651163,0.16795865633074936,0.7609819121447028,0.5290697674418605,0.19121447028423771
25-1054,2.87,3.53,1.9381818181818182,3.2659999999999996,2.686666666666666,3.6925,0.770671834625323,0.5678294573643411,0.31718346253229973,0.8217054263565892,0.8417312661498708,0.1789405684754522
25-1061,2.5,3.7566666666666664,1.6236363636363635,3.656,2.5100000000000002,4.2975,0.9987080103359173,0.7803617571059431,0.2157622739018088,0.9211886304909561,0.689922480620155,0.04521963824289406
25-1062,2.9050000000000002,3.5533333333333332,1.2363636363636363,3.408,2.5566666666666666,3.8049999999999997,0.8501291989664083,0.6524547803617571,0.03359173126614987,0.8333333333333334,0.7512919896640827,0.20025839793281655
25-1063,2.635,3.483333333333333,1.3345454545454545,2.902,2.6266666666666665,3.415,0.5691214470284238,0.3365633074935401,0.08204134366925064,0.7984496124031008,0.8036175710594315,0.08591731266149871
25-1064,2.44,3.486666666666667,1.3081818181818183,3.3340000000000005,2.8733333333333335,3.7199999999999998,0.7932816537467701,0.6111111111111112,0.06847545219638243,0.8023255813953488,0.9186046511627907,0.03682170542635659
25-1065,2.505,3.4233333333333333,1.1409090909090909,3.012,2.2133333333333334,3.515,0.6395348837209303,0.4134366925064599,0.003875968992248062,0.7629198966408268,0.4082687338501292,0.046511627906976744
25-1066,2.83,3.4433333333333334,1.2872727272727273,3.876,2.6166666666666667,3.8625,0.8947028423772609,0.872093023255814,0.060723514211886306,0.772609819121447,0.7906976744186046,0.16472868217054262
25-1067,2.7199999999999998,3.53,1.2163636363636365,3.154,2.4499999999999997,3.66,0.7487080103359173,0.4935400516795866,0.020671834625323,0.8217054263565892,0.6266149870801033,0.11757105943152454
25-1071,3.43,3.473333333333333,2.0736363636363637,3.65,2.4,3.6950000000000003,0.772609819121447,0.7784237726098191,0.36046511627906974,0.7926356589147286,0.5807493540051679,0.5348837209302325
25-1072,3.935,3.3666666666666667,2.153636363636364,4.0600000000000005,2.78,3.945,0.9450904392764858,0.9341085271317829,0.38695090439276486,0.7403100775193798,0.8888888888888888,0.8307493540051679
25-1081,3.2649999999999997,3.4500000000000006,1.3881818181818182,3.2560000000000002,2.4033333333333333,3.7575000000000003,0.8229974160206718,0.5626614987080103,0.1020671834625323,0.7777777777777778,0.5839793281653747,0.417312661498708
25-1082,2.76,3.383333333333333,1.3054545454545454,3.194,2.766666666666667,3.7275,0.7990956072351422,0.5264857881136951,0.06718346253229975,0.7493540051679587,0.8804909560723514,0.13242894056847546
25-1111,3.13,3.4033333333333338,1.3136363636363635,3.274,2.3866666666666667,3.92,0.9334625322997416,0.5729974160206718,0.0710594315245478,0.7558139534883721,0.5678294573643411,0.332687338501292
25-1112,3.1950000000000003,3.44,1.231818181818182,3.0420000000000003,2.4066666666666667,3.5549999999999997,0.6763565891472868,0.4263565891472868,0.028423772609819122,0.7713178294573644,0.5852713178294574,0.374031007751938
25-1113,2.91,3.5700000000000003,1.2972727272727271,3.6660000000000004,2.6933333333333334,3.8525,0.8856589147286822,0.7855297157622739,0.06330749354005168,0.8443152454780362,0.8456072351421189,0.20478036175710596
25-1121,2.49,4.04,2.037272727272727,3.7640000000000002,2.3000000000000003,3.6825,0.7622739018087855,0.8294573643410853,0.3475452196382429,0.9806201550387597,0.46963824289405687,0.04392764857881137
25-1122,2.9050000000000002,3.4933333333333336,1.3754545454545455,3.4840000000000004,2.5533333333333332,3.9025,0.9198966408268734,0.6841085271317829,0.09689922480620156,0.8081395348837209,0.7441860465116279,0.20025839793281655
25-1123,2.42,3.66,1.2736363636363637,3.3200000000000003,2.33,3.9725,0.958656330749354,0.6046511627906976,0.05426356589147287,0.8869509043927648,0.5064599483204134,0.03229974160206718
25-1124,2.415,3.36,1.2327272727272727,3.024,2.59,3.4450000000000003,0.5904392764857881,0.42248062015503873,0.030361757105943153,0.7351421188630491,0.7764857881136951,0.031007751937984496
25-1125,2.795,3.486666666666667,1.169090909090909,3.16,2.0733333333333337,3.9625000000000004,0.9554263565891473,0.49870801033591733,0.007751937984496124,0.8023255813953488,0.3210594315245478,0.15051679586563307
25-1126,3.085,3.3733333333333335,1.2627272727272727,3.3259999999999996,2.4766666666666666,3.5949999999999998,0.7009043927648578,0.6085271317829457,0.04780361757105943,0.7448320413436692,0.6589147286821705,0.3016795865633075
25-1192,2.945,3.19,1.4427272727272729,3.278,2.4833333333333334,3.5025,0.6272609819121447,0.5755813953488372,0.12790697674418605,0.6472868217054264,0.6698966408268734,0.22286821705426357
25-1193,3.515,3.34,1.6072727272727272,3.6340000000000003,2.3633333333333333,3.7775,0.8372093023255814,0.772609819121447,0.2041343669250646,0.727390180878553,0.5452196382428941,0.5962532299741602
25-1194,2.96,3.063333333333333,2.611818181818182,3.5699999999999994,2.31,3.58,0.686046511627907,0.7338501291989664,0.562015503875969,0.5613695090439277,0.47997416020671835,0.23320413436692505
25-2011,3.355,3.6799999999999997,2.0890909090909093,3.5140000000000002,1.5899999999999999,2.8575,0.2971576227390181,0.7060723514211886,0.36627906976744184,0.8927648578811369,0.11498708010335917,0.48643410852713176
25-2012,3.025,3.793333333333333,1.9427272727272729,3.7159999999999997,2.14,3.29,0.4974160206718346,0.8094315245478036,0.32041343669250644,0.9347545219638242,0.3649870801033592,0.27002583979328165
25-2021,2.91,3.8333333333333335,1.7763636363636364,3.816,2.5833333333333335,3.5549999999999997,0.6763565891472868,0.8546511627906976,0.2751937984496124,0.9431524547803618,0.770671834625323,0.20478036175710596
25-2022,2.605,3.6300000000000003,1.5754545454545452,3.85,2.29,3.7725,0.8333333333333334,0.8636950904392765,0.19121447028423771,0.8733850129198967,0.46124031007751937,0.07299741602067183
25-2023,3.2249999999999996,3.5566666666666666,2.0436363636363635,3.564,2.5466666666666664,3.71,0.7848837209302325,0.7325581395348837,0.35012919896640826,0.834625322997416,0.7338501291989664,0.38824289405684753
25-2031,2.8550000000000004,3.6466666666666665,1.660909090909091,3.7619999999999996,2.476666666666667,3.645,0.7416020671834626,0.8281653746770026,0.2280361757105943,0.8785529715762274,0.6602067183462532,0.17054263565891473
25-2032,3.37,3.8766666666666665,2.6263636363636365,3.972,2.526666666666667,3.865,0.8979328165374677,0.9018087855297158,0.5717054263565892,0.9528423772609819,0.7131782945736435,0.4941860465116279
25-2051,2.99,3.1799999999999997,2.062727272727273,3.7380000000000004,2.4266666666666667,3.7325,0.8074935400516796,0.8204134366925064,0.35658914728682173,0.6414728682170543,0.603359173126615,0.25516795865633074
25-2056,2.95,3.66,1.7345454545454544,3.7920000000000003,2.4166666666666665,3.595,0.7028423772609819,0.8468992248062015,0.2616279069767442,0.8869509043927648,0.5943152454780362,0.22674418604651161
25-2057,2.8600000000000003,3.206666666666667,1.6045454545454545,3.6099999999999994,2.28,3.495,0.6227390180878553,0.7583979328165374,0.20025839793281655,0.6569767441860465,0.4528423772609819,0.17183462532299743
25-2058,3.46,3.6,1.7872727272727273,3.87,2.58,3.8525,0.8856589147286822,0.8708010335917312,0.27906976744186046,0.8591731266149871,0.7667958656330749,0.5594315245478036
25-2059,2.795,3.56,2.6963636363636363,3.7039999999999997,2.1233333333333335,3.6525,0.7441860465116279,0.8023255813953488,0.6007751937984496,0.8372093023255814,0.35594315245478036,0.15051679586563307
25-3011,2.8,3.5400000000000005,1.3863636363636365,3.146,2.3033333333333332,3.4675000000000002,0.6117571059431525,0.4909560723514212,0.10077519379844961,0.8268733850129198,0.47416020671834624,0.15374677002583978
25-3021,2.745,3.3733333333333335,1.901818181818182,3.272,2.11,3.0175,0.35658914728682173,0.5710594315245479,0.31136950904392763,0.7448320413436692,0.34108527131782945,0.12403100775193798
25-3031,2.08,2.6666666666666665,1.6136363636363635,2.994,2.0,3.1725000000000003,0.4405684754521964,0.40310077519379844,0.20801033591731266,0.30361757105943155,0.2868217054263566,0.006459948320413436
25-3041,1.9849999999999999,3.4766666666666666,1.3909090909090909,3.588,2.07,3.615,0.7241602067183462,0.7512919896640827,0.10335917312661498,0.7945736434108527,0.31912144702842377,0.002583979328165375
25-4011,2.975,3.1933333333333334,2.08,3.3879999999999995,2.5466666666666664,3.9825,0.9651162790697675,0.6395348837209303,0.36175710594315247,0.6498708010335917,0.7338501291989664,0.2454780361757106
25-4012,3.045,3.7433333333333336,2.118181818181818,3.5140000000000002,2.4966666666666666,3.8525,0.8856589147286822,0.7060723514211886,0.3785529715762274,0.9140826873385013,0.6782945736434108,0.2810077519379845
25-4013,3.345,3.4033333333333338,2.7736363636363635,2.946,2.23,3.2875,0.4935400516795866,0.3682170542635659,0.6369509043927648,0.7558139534883721,0.4186046511627907,0.4760981912144703
25-4022,2.615,3.216666666666667,1.8663636363636364,3.528,2.7866666666666666,3.6,0.7112403100775194,0.7164082687338501,0.2971576227390181,0.6602067183462532,0.8921188630490956,0.07622739018087855
25-4031,2.7199999999999998,2.4,2.2627272727272727,3.2020000000000004,2.43,3.1525,0.42506459948320413,0.5297157622739018,0.42506459948320413,0.16279069767441862,0.6065891472868217,0.11757105943152454
25-9021,2.7249999999999996,3.65,1.9518181818181817,3.9619999999999997,2.5633333333333335,3.73,0.8036175710594315,0.8953488372093024,0.3242894056847545,0.8804909560723514,0.7609819121447028,0.12015503875968993
25-9031,2.6399999999999997,3.6966666666666668,1.478181818181818,3.65,2.606666666666667,3.9375,0.9412144702842378,0.7784237726098191,0.14470284237726097,0.8998708010335917,0.7855297157622739,0.08785529715762273
25-9042,3.4799999999999995,3.6533333333333338,2.044545454545455,3.7599999999999993,2.08,3.215,0.4657622739018088,0.8255813953488372,0.35142118863049093,0.8824289405684754,0.32558139534883723,0.5736434108527132
25-9043,3.2,3.1333333333333333,1.8281818181818181,3.2939999999999996,2.0766666666666667,2.87,0.30103359173126615,0.58656330749354,0.29198966408268734,0.6059431524547804,0.3236434108527132,0.37790697674418605
25-9044,2.665,3.283333333333333,1.4981818181818183,3.008,2.6166666666666667,3.3375,0.5239018087855297,0.4095607235142119,0.14987080103359174,0.686046511627907,0.7906976744186046,0.10142118863049096
27-1011,2.625,4.483333333333333,1.6018181818181818,3.2520000000000002,2.5233333333333334,3.0775,0.3863049095607235,0.5581395348837209,0.19767441860465115,1.0,0.7067183462532299,0.07945736434108527
27-1012,2.085,4.116666666666667,2.858181818181818,2.8739999999999997,1.99,2.8,0.2590439276485788,0.31912144702842377,0.686046511627907,0.9844961240310077,0.28165374677002586,0.007751937984496124
27-1013,2.63,4.3933333333333335,2.5,2.7640000000000002,2.2333333333333334,2.3975,0.11627906976744186,0.24612403100775193,0.5142118863049095,0.9987080103359173,0.42248062015503873,0.082687338501292
27-1014,3.4,3.9,1.7554545454545454,2.854,2.9466666666666668,2.9875,0.3488372093023256,0.31007751937984496,0.26744186046511625,0.9612403100775194,0.9315245478036176,0.5142118863049095
27-1021,3.6,3.91,1.8354545454545452,2.786,3.1266666666666665,3.0025,0.35400516795865633,0.2629198966408269,0.29328165374677,0.9638242894056848,0.9573643410852714,0.6647286821705426
27-1022,2.63,4.31,2.03,3.228,2.3533333333333335,3.1275,0.4140826873385013,0.5439276485788114,0.3449612403100775,0.9948320413436692,0.5348837209302325,0.082687338501292
27-1023,2.5549999999999997,3.6233333333333335,2.450909090909091,2.942,1.9633333333333332,2.995,0.35271317829457366,0.36627906976744184,0.49612403100775193,0.872093023255814,0.2713178294573643,0.056847545219638244
27-1024,2.625,4.260000000000001,1.7063636363636363,3.274,3.0400000000000005,3.1175,0.4069767441860465,0.5729974160206718,0.24483204134366926,0.9922480620155039,0.9444444444444444,0.07945736434108527
27-1025,2.865,4.34,1.4627272727272727,3.69,2.7266666666666666,3.5925000000000002,0.6976744186046512,0.7984496124031008,0.1343669250645995,0.9967700258397932,0.8662790697674418,0.17506459948320413
27-1026,2.515,3.6366666666666667,2.81,3.0580000000000003,2.15,2.55,0.16279069767441862,0.43410852713178294,0.6602067183462532,0.875968992248062,0.3714470284237726,0.04974160206718346
27-1027,2.9050000000000002,4.27,2.0463636363636364,2.836,2.51,3.14,0.42118863049095606,0.29457364341085274,0.35335917312661497,0.9935400516795866,0.6873385012919897,0.20025839793281655
27-2011,2.63,3.72,2.0872727272727274,3.632,1.4066666666666665,2.49,0.1421188630490956,0.7713178294573644,0.36304909560723514,0.9076227390180879,0.060723514211886306,0.082687338501292
27-2012,3.52125,3.8166666666666664,1.79,3.364,2.518333333333333,3.455625,0.6007751937984496,0.6291989664082688,0.28165374677002586,0.9405684754521964,0.6976744186046512,0.6007751937984496
27-2021,3.36,3.0500000000000003,3.016363636363636,3.278,1.75,2.74,0.22997416020671835,0.5755813953488372,0.7661498708010336,0.5529715762273901,0.1996124031007752,0.4909560723514212
27-2022,2.95,3.8733333333333335,2.3863636363636362,3.72,2.2566666666666664,3.5125,0.6363049095607235,0.8113695090439277,0.4754521963824289,0.9509043927648578,0.43281653746770027,0.22674418604651161
27-2023,2.76,1.9366666666666665,2.0036363636363634,2.826,1.6266666666666667,2.7775,0.2487080103359173,0.2868217054263566,0.3359173126614987,0.00904392764857881,0.13630490956072353,0.13242894056847546
27-2031,3.135,3.0366666666666666,2.69,3.056,1.1033333333333333,2.035,0.03229974160206718,0.43281653746770027,0.5968992248062015,0.5445736434108527,0.00516795865633075,0.3385012919896641
27-2032,2.45,4.246666666666667,2.455454545454545,3.782,1.7066666666666668,2.875,0.30361757105943155,0.8423772609819121,0.49870801033591733,0.9909560723514211,0.1744186046511628,0.040051679586563305
27-2041,2.935,3.9933333333333336,1.9736363636363636,3.4880000000000004,2.3699999999999997,3.29,0.4974160206718346,0.687984496124031,0.32945736434108525,0.9715762273901809,0.5523255813953488,0.21705426356589147
27-2042,2.65,3.3800000000000003,2.328181818181818,3.2439999999999998,1.6066666666666667,2.6025,0.18410852713178294,0.5503875968992248,0.4496124031007752,0.748062015503876,0.12467700258397933,0.09496124031007752
27-3011,3.8049999999999997,4.013333333333333,1.6854545454545453,3.668,2.0,3.2675,0.4870801033591731,0.7868217054263565,0.23901808785529716,0.9780361757105943,0.2868217054263566,0.7571059431524548
27-3023,3.31,3.453333333333333,1.651818181818182,3.586,2.3533333333333335,3.515,0.6395348837209303,0.7474160206718347,0.2248062015503876,0.7797157622739018,0.5348837209302325,0.4502583979328165
27-3031,3.455,3.983333333333333,1.2454545454545456,4.052,2.4566666666666666,3.4875,0.6162790697674418,0.9328165374677002,0.040051679586563305,0.9702842377260982,0.6395348837209303,0.5523255813953488
27-3041,3.29,3.8166666666666664,1.5963636363636362,3.122,2.6033333333333335,3.76,0.8255813953488372,0.479328165374677,0.1937984496124031,0.9405684754521964,0.7842377260981912,0.43410852713178294
27-3042,2.9000000000000004,3.15,1.5718181818181818,2.63,2.4566666666666666,3.9025,0.9198966408268734,0.18281653746770027,0.18992248062015504,0.6188630490956072,0.6395348837209303,0.19638242894056848
27-3043,2.5175,4.128333333333333,1.4159090909090908,2.961,2.3333333333333335,3.75625,0.8204134366925064,0.38372093023255816,0.11498708010335917,0.9870801033591732,0.5109819121447028,0.05167958656330749
27-3091,3.8499999999999996,3.1799999999999997,1.6845454545454546,3.624,2.0866666666666664,3.585,0.689922480620155,0.7661498708010336,0.23772609819121446,0.6414728682170543,0.3281653746770026,0.7842377260981912
27-3092,2.8,1.72,1.8536363636363637,2.936,2.2533333333333334,3.9025,0.9198966408268734,0.3624031007751938,0.2958656330749354,0.003875968992248062,0.43023255813953487,0.15374677002583978
27-4011,3.105,3.3033333333333332,2.7781818181818183,2.992,2.8466666666666662,3.2125,0.4631782945736434,0.3992248062015504,0.6408268733850129,0.7002583979328165,0.9102067183462532,0.3184754521963824
27-4012,3.66,3.1300000000000003,2.8563636363636364,3.036,2.983333333333333,3.2725,0.4883720930232558,0.42506459948320413,0.6834625322997416,0.6020671834625323,0.9366925064599483,0.6957364341085271
27-4014,3.09,3.8800000000000003,2.519090909090909,3.2020000000000004,2.9299999999999997,3.2325,0.4715762273901809,0.5297157622739018,0.5258397932816538,0.9547803617571059,0.9276485788113695,0.30749354005167956
27-4021,2.77,3.9066666666666663,2.520909090909091,3.678,2.7266666666666666,3.2925,0.5006459948320413,0.7939276485788114,0.5297157622739018,0.962532299741602,0.8662790697674418,0.13953488372093023
27-4031,3.51,3.6133333333333333,2.9563636363636365,3.524,2.5566666666666666,2.85,0.28875968992248063,0.712532299741602,0.7332041343669251,0.8695090439276486,0.7512919896640827,0.5891472868217055
27-4032,2.675,3.9500000000000006,1.9481818181818182,3.2359999999999998,2.706666666666667,3.2399999999999998,0.4754521963824289,0.5478036175710594,0.32299741602067183,0.9689922480620154,0.8559431524547804,0.10335917312661498
29-1011,4.12,3.09,2.6836363636363636,3.996,2.3699999999999997,3.9525,0.9502583979328165,0.9076227390180879,0.5904392764857881,0.5807493540051679,0.5523255813953488,0.8927648578811369
29-1021,4.525,3.3366666666666664,2.8154545454545454,4.178,2.3066666666666666,3.65,0.7428940568475452,0.9689922480620154,0.6640826873385013,0.7235142118863049,0.47674418604651164,0.9780361757105943
29-1022,4.52,3.3333333333333335,2.900909090909091,4.21,2.393333333333333,3.6925,0.770671834625323,0.975452196382429,0.6989664082687338,0.7202842377260982,0.5723514211886305,0.9767441860465116
29-1023,3.68,3.2866666666666666,2.4054545454545457,3.886,2.33,3.54,0.6640826873385013,0.8772609819121447,0.4819121447028424,0.6912144702842378,0.5064599483204134,0.7060723514211886
29-1024,4.14,3.6033333333333335,2.928181818181818,4.16,2.563333333333333,3.7875,0.8436692506459949,0.9638242894056848,0.710594315245478,0.8617571059431525,0.7590439276485789,0.8992248062015504
29-1031,2.6849999999999996,3.3166666666666664,1.3627272727272728,3.946,2.5566666666666666,3.8200000000000003,0.8604651162790697,0.8901808785529716,0.09043927648578812,0.7093023255813954,0.7512919896640827,0.10594315245478036
29-1041,3.765,3.0966666666666662,2.2772727272727273,4.13,2.6666666666666665,4.109999999999999,0.9909560723514211,0.9573643410852714,0.4289405684754522,0.5872093023255814,0.8294573643410853,0.7396640826873385
29-1051,4.765000000000001,2.813333333333334,2.267272727272727,3.5,2.4266666666666667,3.7925,0.8449612403100775,0.6944444444444444,0.42764857881136953,0.38372093023255816,0.603359173126615,0.9961240310077519
29-1071,4.135,2.9633333333333334,2.541363636363636,3.867,2.3433333333333333,3.70875,0.7816537467700259,0.8695090439276486,0.5361757105943152,0.47997416020671835,0.5251937984496124,0.8972868217054264
29-1081,4.18,3.2866666666666666,2.3163636363636364,3.998,2.733333333333333,3.8925,0.9127906976744186,0.9095607235142119,0.4444444444444444,0.6912144702842378,0.8714470284237726,0.9121447028423773
29-1122,3.4025,3.66,2.2381818181818183,3.9579999999999997,2.375,3.88625,0.9095607235142119,0.8940568475452196,0.4186046511627907,0.8869509043927648,0.5594315245478036,0.5180878552971576
29-1123,4.13,3.3866666666666667,2.7827272727272727,4.114,2.453333333333333,3.945,0.9450904392764858,0.9528423772609819,0.6447028423772609,0.7532299741602068,0.6311369509043928,0.8947028423772609
29-1124,4.415,2.7900000000000005,2.955454545454545,3.968,2.67,3.625,0.7344961240310077,0.8972868217054264,0.7312661498708011,0.3624031007751938,0.8333333333333334,0.962532299741602
29-1125,2.8150000000000004,3.61,2.437272727272727,4.0760000000000005,2.34,3.8049999999999997,0.8501291989664083,0.9392764857881137,0.49224806201550386,0.8656330749354005,0.5200258397932817,0.16279069767441862
29-1126,4.46,2.85,2.86,3.6119999999999997,2.47,3.44,0.5852713178294574,0.7603359173126615,0.687984496124031,0.40891472868217055,0.6524547803617571,0.9670542635658915
29-1127,3.5949999999999998,3.58,1.6636363636363638,3.9120000000000004,2.603333333333333,4.3625,1.0,0.8811369509043928,0.22997416020671835,0.8475452196382429,0.7829457364341085,0.6602067183462532
29-1128,3.11,3.1999999999999997,2.4681818181818183,4.036,2.6266666666666665,3.76,0.8255813953488372,0.9263565891472868,0.5038759689922481,0.6537467700258398,0.8036175710594315,0.32041343669250644
29-1129,2.9775,4.028333333333333,2.1777272727272727,4.134,2.26,3.8049999999999997,0.8501291989664083,0.9599483204134367,0.39664082687338503,0.979328165374677,0.43669250645994834,0.24935400516795866
29-1131,4.32,2.8966666666666665,2.3454545454545457,3.714,2.1233333333333335,3.4299999999999997,0.5762273901808785,0.8068475452196382,0.45348837209302323,0.44315245478036175,0.35594315245478036,0.9418604651162791
29-1141,4.181,3.3386666666666667,2.350909090909091,4.1124,2.478666666666667,3.8055,0.8527131782945736,0.9509043927648578,0.4573643410852713,0.7260981912144703,0.661498708010336,0.91343669250646
29-1151,4.605,3.3200000000000003,2.85,3.97,2.4266666666666667,3.6975,0.7739018087855297,0.8998708010335917,0.6815245478036176,0.7138242894056848,0.603359173126615,0.9864341085271318
29-1161,4.605,3.1999999999999997,2.519090909090909,4.246,2.4566666666666666,3.9775,0.962532299741602,0.9844961240310077,0.5258397932816538,0.6537467700258398,0.6395348837209303,0.9864341085271318
