occ_code,ai_applicability,ai_applicability_pred,residual
41-3011,0.3529731324010231,0.2521276997703636,0.10084543263065954
41-3021,0.2277630870353979,0.25332228013330116,-0.02555919309790325
41-3031,0.2318186067338622,0.2726120446760738,-0.0407934379422116
41-3041,0.2369025108689104,0.23934698041438657,-0.002444469545476169
41-4011,0.3134713144823269,0.23920540792900288,0.07426590655332402
41-4012,0.3048737548708499,0.19525299608758467,0.10962075878326522
41-9011,0.308970799548326,0.15049593288152607,0.15847486666679994
41-9012,0.3374697210128832,0.1698214095958348,0.1676483114170484
41-9021,0.2494334637491984,0.23801899338146415,0.011414470367734242
41-9022,0.2648488088373686,0.21732242172862098,0.047526387108747625
41-9031,0.2969975710894167,0.24778933537771403,0.049208235711702686
41-9041,0.4044798809856477,0.2139977268593857,0.190482154126262
41-9091,0.256586305574647,0.21833016655739731,0.038256139017249696
43-1011,0.2454826825805608,0.21612360872776198,0.029359073852798817
43-2011,0.2978716680704528,0.214650651282856,0.0832210167875968
43-2021,0.3421045851367955,0.20506075767295526,0.13704382746384022
43-3011,0.2331840213670421,0.2285741255585717,0.0046098958084704045
43-3021,0.222905543026863,0.24351776547199278,-0.02061222244512978
43-3031,0.2441173301557708,0.2247124559283341,0.019404874227436697
43-3041,0.2183030749594358,0.1657578015522762,0.05254527340715959
43-3051,0.2183186090291358,0.2430729942681411,-0.024754385239005305
43-3061,0.2564595585017837,0.22143751865449257,0.03502203984729113
43-3071,0.2497612696773038,0.17441494676756145,0.07534632290974236
43-4011,0.3497407825185754,0.24082762835406504,0.10891315416451033
43-4021,0.2845523532569407,0.24040583525029152,0.044146518006649205
43-4031,0.2478915932072988,0.22306695337890334,0.024824639828395473
43-4041,0.1848449246781628,0.2477270926669145,-0.06288216798875171
43-4051,0.4078036834419938,0.21638750003838925,0.19141618340360456
43-4061,0.2832000787809853,0.23522435821569726,0.04797572056528804
43-4071,0.2504578556174716,0.18644667086517996,0.06401118475229162
43-4081,0.2356340939682361,0.21293803284212315,0.022696061126112943
43-4111,0.2324415854088372,0.22241520889786787,0.010026376510969326
43-4121,0.1495354908733903,0.1849542485291785,-0.0354187576557882
43-4131,0.2830210248927774,0.24909375498540592,0.03392726990737149
43-4141,0.3056929221798717,0.20729680861076907,0.09839611356910263
43-4151,0.3206905966634039,0.2030976734745982,0.11759292318880568
43-4161,0.2170293653980745,0.2534687859281414,-0.036439420530066935
43-4171,0.2405946287282074,0.21055658591799736,0.030038042810210025
43-4181,0.3312201787699775,0.1819290519695687,0.1492911268004088
43-5011,0.20960369730561,0.1707959283283996,0.03880776897721039
43-5021,0.1254205354195634,0.11736203886069475,0.008058496558868658
43-5031,0.3459271759254976,0.2041796670204411,0.1417475089050565
43-5032,0.231692468481951,0.21431299489663413,0.017379473585316857
43-5041,0.23020085410725,0.11790206000127998,0.11229879410597002
43-5051,0.2188411333330599,0.13624780253337157,0.08259333079968834
43-5052,0.1227887693443655,0.11266632781149713,0.01012244153286837
43-5053,0.0595078030966365,0.11900316385832078,-0.05949536076168428
43-5061,0.2583568563737871,0.23520712886785095,0.023149727505936135
43-5071,0.1838622822759553,0.13476459216236863,0.04909769011358667
43-5111,0.0890664498841473,0.14275567915435183,-0.05368922927020453
43-6011,0.2611336180998788,0.2202180075977327,0.040915610502146094
43-6012,0.2068168478932778,0.21379476809120443,-0.006977920197926618
43-6013,0.1818902445587373,0.20365990346048768,-0.021769658901750366
43-6014,0.2564808354402743,0.2259812041879557,0.030499631252318582
43-9021,0.3150328710866901,0.21268411571689907,0.10234875536979102
43-9022,0.2647822550496732,0.2177259555137458,0.04705629953592738
43-9031,0.3107367491781907,0.2222883138394478,0.08844843533874291
43-9041,0.3069451231261819,0.2333357520781842,0.0736093710479977
43-9051,0.0833454529303563,0.11700708839985093,-0.03366163546949462
43-9061,0.2418102163460603,0.20747209543165795,0.03433812091440236
43-9071,0.161707398450312,0.15788273702046435,0.0038246614298476644
43-9081,0.3690176328235297,0.23041657895293777,0.1386010538705919
43-9111,0.3179885795555285,0.2717130273155234,0.046275552240005124
45-1011,0.0547834005321493,0.10381299722615792,-0.049029596694008616
45-2011,0.089366721512358,0.1733274127668006,-0.08396069125444261
45-2021,0.1693953450270416,0.12537490276515484,0.044020442261886755
45-2041,0.0385030051640548,0.11953268952647103,-0.08102968436241623
45-2091,0.0805741769200513,0.060269661337211206,0.02030451558284009
45-2092,0.0478482808141578,0.04808896132959575,-0.00024068051543795627
45-2093,0.1439467269461806,0.07506477264295078,0.06888195430322983
45-3031,0.0646252392117641,0.06334661749149513,0.0012786217202689631
45-4011,0.073522542277634,0.08848217266062541,-0.014959630382991418
45-4021,0.0749191378790531,0.05305895409740141,0.021860183781651693
45-4022,0.0052334833105568,0.06625647654359888,-0.06102299323304208
45-4023,0.0608154278829835,0.1340263248099716,-0.0732108969269881
47-1011,0.1102076510851287,0.10376124329418593,0.006446407790942771
47-2011,0.0411040562320653,0.06035056890276093,-0.01924651267069563
47-2021,0.0981067476941885,0.05322698703935726,0.04487976065483125
47-2022,0.0302597248660019,0.04208723296564608,-0.011827508099644179
47-2031,0.0557378988724583,0.0643071034546783,-0.008569204582219998
47-2041,0.0633189223858154,0.061228532468822094,0.002090389916993299
47-2042,0.0355703756049972,0.1046834762064615,-0.0691131006014643
47-2043,0.0,0.04172455875496896,-0.04172455875496896
47-2044,0.0724300003329326,0.07703880682942821,-0.004608806496495602
47-2051,0.0151809925407888,0.05756137937370835,-0.04238038683291955
47-2053,0.076829990981922,0.04858832373837915,0.02824166724354285
47-2061,0.030072808760993,0.042403780054568185,-0.012330971293575185
47-2071,0.0068754346128106,0.07229297977383158,-0.06541754516102098
47-2072,0.0,0.06893906636820862,-0.06893906636820862
47-2073,0.0977578752885483,0.0706761493974828,0.0270817258910655
47-2081,0.0424729185246052,0.0841235037326287,-0.0416505852080235
47-2082,0.0501506868205887,0.12168454395288758,-0.07153385713229887
47-2111,0.1509300712949303,0.040816267020026026,0.11011380427490428
47-2121,0.0530926151156536,0.0689123225787745,-0.015819707463120898
47-2131,0.074361569168175,0.0684728747658024,0.005888694402372607
47-2132,0.1395733592351856,0.08682483197640599,0.05274852725877961
47-2141,0.0928565635362791,0.0713928426054537,0.021463720930825395
47-2142,0.0724892074134199,0.09030961035471319,-0.017820402941293292
47-2151,0.0417239533922352,0.07919578080517306,-0.037471827412937864
47-2152,0.0743170775134675,0.07901735204810562,-0.004700274534638116
47-2161,0.1002936569803205,0.07072876066622967,0.02956489631409083
47-2171,0.0551098662488256,0.05794095200007278,-0.0028310857512471796
47-2181,0.0091029999034675,0.055108216540959834,-0.04600521663749234
47-2211,0.0637663639814826,0.052788057855273324,0.010978306126209272
47-2221,0.0296513369476341,0.045266487339021444,-0.015615150391387344
47-2231,0.1601942492538948,0.06442554546577929,0.09576870378811551
47-3011,0.0695473045422786,0.06457754737637043,0.004969757165908167
47-3012,0.030190733760135,0.0560365861824845,-0.025845852422349498
47-3013,0.0626998142929469,0.041276565305698856,0.02142324898724804
47-3014,0.0272765320013718,0.07631046842014777,-0.04903393641877597
47-3015,0.0603023735181051,0.05854838180741673,0.0017539917106883726
47-3016,0.0103669995630143,0.06745207352409942,-0.057085073961085114
47-4011,0.1175029238868945,0.18754365492151465,-0.07004073103462015
47-4021,0.0606422258533255,0.06255995133660675,-0.0019177254832812435
47-4031,0.0582609470085303,0.0592091851891027,-0.0009482381805724013
47-4041,0.0215589836783206,0.08197177334966613,-0.06041278967134553
47-4051,0.0213537884039159,0.08465560367727028,-0.06330181527335438
47-4061,0.0,0.045147543261186585,-0.045147543261186585
47-4071,0.0868161402488554,0.06404905871904512,0.022767081529810274
47-5011,0.0517819721229449,0.038690681488369474,0.013091290634575425
47-5012,0.0569925643639539,0.04222737660375796,0.01476518776019594
47-5013,0.0592326977045786,0.04819328549387271,0.011039412210705889
47-5022,0.0971389749507251,0.04669477827932571,0.05044419667139939
47-5023,0.0464081484675414,0.05648281847203686,-0.01007467000449546
47-5032,0.0338620617628137,0.056489603204188374,-0.022627541441374674
47-5041,0.0439785378771693,0.056703338852261684,-0.012724800975092383
47-5043,0.049601603671797,0.037397900260594114,0.012203703411202887
47-5044,0.0480069175043534,0.07834130213153125,-0.030334384627177843
47-5051,0.0294234126560107,0.07018008276455989,-0.04075667010854919
47-5071,0.0086898877725605,0.04790717203591685,-0.03921728426335635
47-5081,0.0280737132395856,0.03487003436547452,-0.006796321125888918
49-1011,0.1261264046016442,0.12274448085724994,0.0033819237443942635
49-2011,0.1591961875756344,0.12631456941491237,0.03288161816072202
49-2021,0.1186006310431548,0.0885690756936479,0.030031555349506897
49-2022,0.1803210191711737,0.09182780307138386,0.08849321609978986
49-2091,0.1404533169551093,0.10111318363121363,0.03934013332389566
49-2092,0.1043498622619843,0.05541543547372771,0.04893442678825659
49-2093,0.1218519194674649,0.09594925507701953,0.025902664390445376
49-2094,0.2062317725349581,0.10467590078971557,0.10155587174524254
49-2095,0.1685790361708563,0.10047781416877477,0.06810122200208152
49-2096,0.103607585481252,0.09220155638000439,0.011406029101247606
49-2097,0.1238959719799473,0.11661795003789957,0.007278021942047727
49-2098,0.1626399377568037,0.09364401461526406,0.06899592314153963
49-3011,0.0620777671565487,0.060354848069445605,0.001722919087103092
49-3021,0.0873416052806276,0.08061577647949371,0.006725828801133885
49-3022,0.025389244091884,0.09348396021793007,-0.06809471612604606
49-3023,0.1243194438028391,0.0669336228758335,0.0573858209270056
49-3031,0.0993443910257489,0.07342602834375522,0.02591836268199367
49-3041,0.1193673871557896,0.06323394049661371,0.056133446659175884
49-3042,0.0772125828540233,0.05987118173005737,0.017341401123965927
49-3043,0.0432481797165304,0.045570736242553006,-0.002322556526022604
49-3051,0.0695927887824085,0.05622499637230044,0.013367792410108062
49-3052,0.0642977776897878,0.05697714279080279,0.007320634898985004
49-3053,0.0411501367601336,0.06487346641551252,-0.02372332965537892
49-3091,0.1224298084265076,0.05138228196553997,0.07104752646096762
49-3092,0.1584038591360095,0.05934416012792143,0.09905969900808806
49-3093,0.023415574045479,0.06241924687447396,-0.03900367282899496
49-9011,0.0793264543977944,0.04178532089557874,0.03754113350221566
49-9012,0.1494856996431093,0.0900852261642035,0.059400473478905785
49-9021,0.1171134378942593,0.05276273806833803,0.06435069982592127
49-9031,0.1223776976946009,0.05476396161986301,0.06761373607473789
49-9041,0.1035019931775666,0.07431761305444212,0.02918438012312448
49-9043,0.0980567985579017,0.06886510990118276,0.029191688656718937
49-9044,0.0629604741737352,0.05066091002427156,0.012299564149463635
49-9045,0.0923415387135101,0.07238843209525891,0.019953106618251185
49-9051,0.1116487063262473,0.04435790166993102,0.06729080465631627
49-9052,0.1657812360326048,0.08561084260854038,0.08017039342406443
49-9061,0.1681267902887618,0.13632516082902207,0.031801629459739716
49-9062,0.1550742703733709,0.09021129474695716,0.06486297562641374
49-9063,0.1372495286134321,0.07669275671256556,0.06055677190086653
49-9064,0.0797422108359587,0.0904948420845399,-0.010752631248581196
49-9071,0.0759602799530096,0.058896494563656435,0.01706378538935316
49-9081,0.1251333877048295,0.0695245877450271,0.05560879995980242
49-9091,0.0832884709720922,0.08258453264516388,0.0007039383269283189
49-9092,0.0837265487301684,0.03924609308941636,0.04448045564075204
49-9094,0.0430189768853844,0.060709443686200626,-0.017690466800816228
49-9095,0.1211964103826353,0.031155704346899155,0.09004070603573615
49-9096,0.1763014878054277,0.0653725178508268,0.1109289699546009
49-9097,0.073352771163127,0.06646721099750746,0.006885560165619531
49-9098,0.0625113344294359,0.04796525915493827,0.014546075274497638
49-9099,0.1212289764532127,0.09059875762296628,0.030630218830246428
51-1011,0.2501944439628881,0.13553989193617827,0.11465455202670982
51-2011,0.053736284478856,0.09595823955272832,-0.04222195507387232
51-2021,0.0745450301641336,0.11899009684410856,-0.04444506667997497
51-2031,0.1173161501289369,0.07171367723312128,0.04560247289581562
51-2041,0.0447834098927545,0.09332920903118974,-0.04854579913843524
51-2051,0.060885164602415,0.08687888870579413,-0.025993724103379134
51-2061,0.0290788546654375,0.10781079830288662,-0.07873194363744912
51-3011,0.0905418484383246,0.15395866037486522,-0.06341681193654063
51-3021,0.1943090249316365,0.09268814841511525,0.10162087651652124
51-3022,0.1769994252897913,0.08951878877842756,0.08748063651136373
51-3023,0.1049120956063185,0.0922754549076723,0.012636640698646201
51-3091,0.0639286067182724,0.10773099264531835,-0.04380238592704595
51-3092,0.0730739883311329,0.12918216172503508,-0.05610817339390217
51-3093,0.0926290853267721,0.12708814465227866,-0.034459059325506566
51-4021,0.1437561868337876,0.09523644885852457,0.04851973797526303
51-4022,0.1153043803595023,0.10341752499563356,0.011886855363868742
51-4023,0.1077523643875168,0.06852965334370857,0.03922271104380823
51-4031,0.0809122409292341,0.08627396484727407,-0.005361723918039962
51-4032,0.0947754121071271,0.1082594371764527,-0.013484025069325598
51-4033,0.1045354126406689,0.08414469419107273,0.020390718449596168
51-4034,0.1455516700989665,0.11422096680233403,0.03133070329663247
51-4035,0.1251284759656447,0.09129152444096351,0.03383695152468118
51-4041,0.1573086569149279,0.10389419872585519,0.053414458189072714
51-4051,0.075052266409245,0.06245778150321955,0.012594484906025452
51-4052,0.0635185022616824,0.0828036078203188,-0.019285105558636398
51-4061,0.0683523812367444,0.10355835307526808,-0.03520597183852367
51-4062,0.1425285005160059,0.14598308123013212,-0.0034545807141262153
51-4071,0.0,0.060116411241708245,-0.060116411241708245
51-4072,0.0705028252797736,0.07004843449668549,0.0004543907830881072
51-4081,0.1365006681732082,0.08065900799695405,0.05584166017625414
51-4111,0.0862094989540314,0.1437277719917613,-0.05751827303772988
51-4121,0.0748537740759279,0.1134293576880716,-0.03857558361214369
51-4122,0.0799371684591732,0.09286494280787276,-0.012927774348699558
51-4191,0.1378923801198145,0.06620908822742091,0.07168329189239359
51-4192,0.0728719428858215,0.0783751798258836,-0.005503236940062106
51-4193,0.0804929527723317,0.09996915696401497,-0.019476204191683263
51-4194,0.0963670457067102,0.07512266330417185,0.021244382402538356
51-5111,0.1331718166569082,0.20614814294596498,-0.07297632628905679
51-5112,0.1170484914248518,0.06987431104745727,0.04717418037739453
51-5113,0.04164004807566,0.07766888384728649,-0.03602883577162649
51-6011,0.0446023861649318,0.10194295348586926,-0.057340567320937466
51-6021,0.0542129753975884,0.09291781307159956,-0.03870483767401116
51-6031,0.0405949773289702,0.11268632090482769,-0.07209134357585749
51-6041,0.0468752662699412,0.12479423163956573,-0.07791896536962453
51-6042,0.0495696892526997,0.09919720493593515,-0.049627515683235444
51-6051,0.0736939963067293,0.1352585866707246,-0.061564590363995295
51-6052,0.0475597036612008,0.12584740922881235,-0.07828770556761155
51-6061,0.104445381283524,0.1029223045784374,0.0015230767050865984
51-6062,0.1125743953801398,0.08875486478004282,0.023819530600096978
51-6063,0.0913849075382536,0.07128058355419843,0.020104323984055164
51-6064,0.0550675573729052,0.07914025226101298,-0.02407269488810778
51-6091,0.0441100937846361,0.09321855712958939,-0.049108463344953286
51-6092,0.0885624554288252,0.1831897462373414,-0.09462729080851622
51-6093,0.0821978463782015,0.06879574456827404,0.013402101809927458
51-7011,0.1168520327351625,0.05355061914742408,0.06330141358773841
51-7021,0.0793473166685727,0.08045484310824155,-0.0011075264396688544
51-7031,0.1383437107790737,0.07929103023076398,0.05905268054830973
51-7032,0.1227163776189196,0.0862714033530445,0.03644497426587509
51-7041,0.1089106429782839,0.07061326611012686,0.03829737686815704
51-7042,0.1263206960311226,0.09125503846804713,0.03506565756307546
51-8011,0.0763946100878276,0.20046788300744145,-0.12407327291961386
51-8012,0.1456665687502266,0.2255237847654224,-0.0798572160151958
51-8013,0.0655066316400932,0.10759570934857882,-0.04208907770848562
51-8021,0.0938093790936059,0.08526441310535071,0.008544965988255188
51-8031,0.0,0.10247240283199494,-0.10247240283199494
51-8091,0.0461334341579944,0.11636158177651862,-0.07022814761852422
51-8092,0.101947740559564,0.1285024280555829,-0.0265546874960189
51-8093,0.0591465997720528,0.10869027094026903,-0.04954367116821624
51-8099,0.0263750669989034,0.08960275650840521,-0.0632276895095018
51-9011,0.0895068932573992,0.11188291407299222,-0.02237602081559302
51-9012,0.1028406614003804,0.10646740535482399,-0.0036267439544435953
51-9021,0.0506905725418171,0.08880723808600002,-0.03811666554418292
51-9022,0.0844519184218797,0.05479751756907972,0.02965440085279998
51-9023,0.0782478341611135,0.06883009668875306,0.009417737472360438
51-9031,0.0533873861416691,0.10959222309272165,-0.05620483695105255
51-9032,0.0849779085865017,0.07183739614893382,0.013140512437567878
51-9041,0.0766559013252864,0.07590764873636804,0.0007482525889183494
51-9051,0.1215638996421962,0.10730298563836668,0.01426091400382952
51-9061,0.0929881871510724,0.1362552085309379,-0.04326702137986549
51-9071,0.1134031031726403,0.14739142281993978,-0.03398831964729948
51-9081,0.0401790789498832,0.12242527836466752,-0.08224619941478431
51-9082,0.0377700965076204,0.09891527986192411,-0.06114518335430371
51-9083,0.0619618619337175,0.130841805078885,-0.06887994314516749
51-9111,0.0200531293260266,0.10013064854373976,-0.08007751921771317
51-9123,0.0871370192211188,0.1269341481744065,-0.039797128953287714
51-9124,0.0511861571509862,0.07654685582534194,-0.025360698674355746
51-9141,0.0895941235115508,0.11029515882722046,-0.020701035315669664
51-9151,0.1079238060437965,0.1512751147431701,-0.04335130869937359
51-9161,0.2053578059350339,0.10505254352016598,0.10030526241486791
51-9162,0.4193714904838428,0.1657553219519296,0.2536161685319132
51-9191,0.1161661059952179,0.05682727894711362,0.05933882704810428
51-9192,0.0532466493306573,0.09483644824969213,-0.04158979891903483
51-9193,0.1103922277998763,0.07915849612498316,0.031233731674893142
51-9194,0.0815071659280376,0.12292478421620347,-0.04141761828816587
51-9195,0.0927155923921388,0.08072304174592324,0.011992550646215558
51-9196,0.0908882572911304,0.09198303744532206,-0.001094780154191663
51-9197,0.011765050502153,0.06910522058762403,-0.05734017008547103
51-9198,0.0214759054004286,0.07187921985131265,-0.05040331445088406
53-1041,0.0775038796559672,0.11720056100894649,-0.039696681352979296
53-2011,0.0994944936467671,0.16206322250099223,-0.06256872885422513
53-2012,0.1567735216069628,0.09148240942032831,0.0652911121866345
53-2021,0.1708206064957888,0.21307201206778348,-0.042251405571994666
53-2022,0.1919735146011439,0.16637310611199108,0.02560040848915282
53-2031,0.2386125523145448,0.12380118308034724,0.11481136923419757
53-3011,0.0473310262925413,0.07925964096874655,-0.031928614676205246
53-3031,0.0698863217475136,0.10896206838117178,-0.03907574663365819
53-3032,0.1379720200611528,0.10186788983151676,0.036104130229636044
53-3033,0.1191584594877899,0.06278709004001556,0.056371369447774336
53-3051,0.142260275237561,0.14179430465252352,0.0004659705850374729
53-3052,0.1877153794433428,0.1373550799898873,0.05036029945345549
53-3053,0.1312083536020159,0.12177411424039063,0.009434239361625282
53-4011,0.1110708625919912,0.10434180067944014,0.006729061912551057
53-4013,0.134607370850805,0.07449785808206084,0.06010951276874417
53-4022,0.0320030202095363,0.09624697009291465,-0.06424394988337835
53-4031,0.1550595367024462,0.1422967063213302,0.012762830381116003
53-4041,0.1259796479655726,0.09171096594377119,0.0342686820218014
53-5011,0.0624458328637375,0.05076557855913738,0.011680254304600117
53-5021,0.1305133654172171,0.07890510278020682,0.051608262637010266
53-5022,0.0029317534993333,0.07778950280611062,-0.07485774930677731
53-5031,0.0249475337410181,0.05245802087854931,-0.027510487137531212
53-6011,0.0,0.14195292346638305,-0.14195292346638305
53-6021,0.1374981812549523,0.12948019350488718,0.008017987750065125
53-6031,0.0441872051865519,0.059520573967041135,-0.015333368780489236
53-6041,0.121142827110583,0.19062171817793483,-0.06947889106735183
53-6051,0.1335520410727661,0.14387188112234991,-0.010319840049583806
53-6061,0.3761776673002051,0.1503318001884753,0.22584586711172977
53-7011,0.0520867528463955,0.09284380999062014,-0.04075705714422464
53-7021,0.0714135172489954,0.07433239328534672,-0.0029188760363513117
53-7031,0.0,0.08004956555210228,-0.08004956555210228
53-7041,0.0682976927063746,0.07123966131478551,-0.002941968608410908
53-7051,0.0130958578810665,0.07781371252894623,-0.06471785464787973
53-7061,0.0387524681390456,0.08735875004043316,-0.048606281901387556
53-7062,0.0538731657267025,0.08611414385750332,-0.032240978130800825
53-7063,0.019375993236474,0.10323520479332744,-0.08385921155685344
53-7064,0.0697238239130596,0.10284341227159713,-0.033119588358537524
53-7065,0.1101371351502274,0.1258320008685047,-0.015694865718277315
53-7071,0.0099225932425685,0.07520683272869982,-0.06528423948613132
53-7072,0.146887196517657,0.07767148590079061,0.06921571061686639
53-7073,0.0825313626565368,0.08550221584281634,-0.002970853186279543
53-7081,0.0352727379604117,0.09113061828436633,-0.05585788032395463
53-7121,0.0799182452502172,0.0631914487957008,0.016726796454516413
