occ_code,writing_intensity,social_perceptiveness,physical_manual,creativity_originality,tool_technology,accountability_responsibility,substitution_score,defense_score,net_risk,net_risk_calibrated,net_risk_uncalibrated,net_risk_source,bottleneck_B,demand_elasticity_eps,m_comp,m_comp_raw
33-3051,0.7945736434108527,0.9179586563307494,0.5529715762273901,0.4883720930232558,0.6724806201550387,0.919250645994832,0.7335271317829457,0.6531007751937984,-0.0562370377560915,-0.0562370377560915,0.08042635658914732,calibrated,0.27648578811369506,0.7,0.2,0.5064599483204134
33-3052,0.8133074935400517,0.8785529715762274,0.6330749354005168,0.6330749354005168,0.4418604651162791,0.7816537467700259,0.6275839793281655,0.7149009474590869,-0.2863754360380233,-0.2863754360380233,-0.08731696813092149,calibrated,0.3165374677002584,0.7,0.2,0.4784237726098191
33-9011,0.6718346253229974,0.8863049095607235,0.5943152454780362,0.5406976744186046,0.2829457364341085,0.8972868217054264,0.47739018087855295,0.6737726098191215,-0.3055333864605277,-0.3055333864605277,-0.1963824289405685,calibrated,0.2971576227390181,0.7,0.2,0.49198966408268735
33-9021,0.9521963824289406,0.5910852713178295,0.3016795865633075,0.627906976744186,0.7622739018087855,0.5762273901808785,0.8572351421188631,0.5068906115417744,0.420684122807109,0.420684122807109,0.3503445305770887,calibrated,0.15083979328165376,0.7,0.2,0.5944121447028423
33-9031,0.7990956072351422,0.4063307493540051,0.3333333333333333,0.25,0.7215762273901809,0.8656330749354005,0.7603359173126616,0.3298880275624461,0.3785992025311434,0.3785992025311434,0.4304478897502155,calibrated,0.16666666666666666,0.7,0.2,0.5833333333333334
33-9032,0.5400516795865633,0.9237726098191216,0.4883720930232558,0.3365633074935401,0.3488372093023256,0.45671834625323,0.4444444444444444,0.5829026701119725,-0.1158649457094036,-0.1158649457094036,-0.13845822566752808,calibrated,0.2441860465116279,0.7,0.2,0.5290697674418604
33-9091,0.0801033591731266,0.4366925064599483,0.4082687338501292,0.0310077519379844,0.0361757105943152,0.8068475452196382,0.058139534883720895,0.2919896640826873,-0.0757328076507671,-0.0757328076507671,-0.2338501291989664,calibrated,0.2041343669250646,0.7,0.2,0.5571059431524548
33-9092,0.2919896640826873,0.8339793281653747,0.5516795865633075,0.1201550387596899,0.0878552971576227,0.8804909560723514,0.189922480620155,0.501937984496124,-0.3278035923048366,-0.3278035923048366,-0.31201550387596905,calibrated,0.27583979328165376,0.7,0.2,0.5069121447028423
33-9093,0.2416020671834625,0.5465116279069767,0.687984496124031,0.148578811369509,0.2286821705426356,0.7299741602067183,0.23514211886304903,0.46102497846683893,-0.4273735277869859,-0.4273735277869859,-0.2258828596037899,calibrated,0.3439922480620155,0.7,0.2,0.4592054263565892
33-9099,0.6686046511627907,0.601421188630491,0.4056847545219638,0.4114987080103359,0.5645994832041343,0.772609819121447,0.6166020671834624,0.4728682170542635,0.1627780647203213,0.1627780647203213,0.14373385012919893,calibrated,0.2028423772609819,0.7,0.2,0.5580103359173126
35-1011,0.3972868217054263,0.648578811369509,0.6550387596899225,0.7739018087855297,0.3410852713178294,0.6188630490956072,0.36918604651162784,0.6925064599483205,-0.3364384988306482,-0.3364384988306482,-0.32332041343669266,calibrated,0.32751937984496127,0.7,0.2,0.47073643410852706
35-1012,0.4844961240310077,0.725452196382429,0.6227390180878553,0.4922480620155038,0.3236434108527132,0.1789405684754522,0.40406976744186046,0.613479758828596,-0.3063157070657465,-0.3063157070657465,-0.2094099913867355,calibrated,0.31136950904392763,0.7,0.2,0.4820413436692506
35-2011,0.0465116279069767,0.0781653746770025,0.4612403100775193,0.1111111111111111,0.0768733850129198,0.7687338501291989,0.061692506459948254,0.21683893195521095,-0.0859479611862845,-0.0859479611862845,-0.1551464254952627,calibrated,0.23062015503875966,0.7,0.2,0.5385658914728682
35-2012,0.2344961240310077,0.4838501291989664,0.5400516795865633,0.2777777777777778,0.1001291989664082,0.4392764857881137,0.16731266149870794,0.43389319552110245,-0.2538089631467536,-0.2538089631467536,-0.2665805340223945,calibrated,0.27002583979328165,0.7,0.2,0.5109819121447028
35-2013,0.3301033591731266,0.5006459948320413,0.5348837209302325,0.7183462532299741,0.2209302325581395,0.2674418604651162,0.27551679586563305,0.584625322997416,-0.1892614392727252,-0.1892614392727252,-0.30910852713178294,calibrated,0.26744186046511625,0.7,0.2,0.5127906976744185
35-2014,0.0103359173126615,0.0090439276485788,0.5180878552971576,0.1375968992248062,0.0077519379844961,0.4244186046511627,0.009043927648578799,0.22157622739018087,-0.1971972478187523,-0.1971972478187523,-0.21253229974160207,calibrated,0.2590439276485788,0.7,0.2,0.5186692506459949
35-2015,0.0090439276485788,0.1201550387596899,0.4715762273901809,0.0788113695090439,0.0193798449612403,0.0497416020671834,0.014211886304909549,0.2235142118863049,-0.135930974396376,-0.135930974396376,-0.20930232558139536,calibrated,0.23578811369509045,0.7,0.2,0.5349483204134367
35-2021,0.0297157622739018,0.1569767441860465,0.5077519379844961,0.0200258397932816,0.026485788113695,0.2855297157622739,0.028100775193798402,0.22825150732127478,-0.1933373988752259,-0.1933373988752259,-0.20015073212747636,calibrated,0.25387596899224807,0.7,0.2,0.5222868217054263
35-3011,0.3126614987080103,0.7370801033591732,0.5697674418604651,0.4987080103359173,0.2099483204134367,0.0167958656330749,0.2613049095607235,0.6018518518518517,-0.2820946559839828,-0.2820946559839828,-0.34054694229112825,calibrated,0.28488372093023256,0.7,0.2,0.5005813953488372
35-3023,0.0607235142118863,0.5129198966408268,0.5284237726098191,0.1227390180878553,0.1434108527131783,0.0671834625322997,0.1020671834625323,0.3880275624461671,-0.2189553117182932,-0.2189553117182932,-0.2859603789836348,calibrated,0.26421188630490955,0.7,0.2,0.5150516795865633
35-3031,0.0155038759689922,0.5322997416020672,0.5968992248062015,0.1182170542635659,0.1744186046511628,0.024547803617571,0.0949612403100775,0.41580534022394483,-0.3118374346098397,-0.3118374346098397,-0.3208440999138673,calibrated,0.29844961240310075,0.7,0.2,0.4910852713178294
35-3041,0.1033591731266149,0.6692506459948321,0.5167958656330749,0.0994832041343669,0.2461240310077519,0.3436692506459948,0.1747416020671834,0.4285099052540913,-0.1732899518784172,-0.1732899518784172,-0.2537683031869079,calibrated,0.25839793281653745,0.7,0.2,0.5191214470284238
35-9011,0.0478036175710594,0.5562015503875969,0.6052971576227391,0.1285529715762274,0.2041343669250646,0.1214470284237726,0.125968992248062,0.4300172265288545,-0.3136524068313761,-0.3136524068313761,-0.30404823428079253,calibrated,0.30264857881136953,0.7,0.2,0.4881459948320413
35-9021,0.0232558139534883,0.0607235142118863,0.6627906976744186,0.0258397932816537,0.0310077519379844,0.0051679586563307,0.02713178294573635,0.24978466838931954,-0.4156598864336369,-0.4156598864336369,-0.2226528854435832,calibrated,0.3313953488372093,0.7,0.2,0.4680232558139535
35-9031,0.0555555555555555,0.6182170542635659,0.4069767441860465,0.022609819121447,0.0490956072351421,0.1343669250645995,0.0523255813953488,0.34926787252368646,-0.0934235426786354,-0.0934235426786354,-0.29694229112833764,calibrated,0.20348837209302326,0.7,0.2,0.5575581395348836
37-1011,0.5064599483204134,0.686046511627907,0.6724806201550387,0.4315245478036176,0.3100775193798449,0.4599483204134367,0.4082687338501292,0.5966838931955211,-0.3837590692255424,-0.3837590692255424,-0.18841515934539188,calibrated,0.33624031007751937,0.7,0.2,0.4646317829457364
37-1012,0.4909560723514212,0.665374677002584,0.7984496124031008,0.6388888888888888,0.3682170542635659,0.772609819121447,0.42958656330749356,0.7009043927648578,-0.5460278119414084,-0.5460278119414084,-0.27131782945736427,calibrated,0.3992248062015504,0.7,0.2,0.4205426356589147
37-2011,0.1498708010335917,0.2235142118863049,0.7390180878552972,0.231266149870801,0.2021963824289405,0.0555555555555555,0.1760335917312661,0.39793281653746776,-0.4725138435049333,-0.4725138435049333,-0.22189922480620167,calibrated,0.3695090439276486,0.7,0.2,0.44134366925064594
37-2012,0.0426356589147286,0.3701550387596899,0.5749354005167958,0.0374677002583979,0.0167958656330749,0.0090439276485788,0.029715762273901748,0.3275193798449612,-0.3318583146089586,-0.3318583146089586,-0.29780361757105944,calibrated,0.2874677002583979,0.7,0.2,0.49877260981912147
37-2021,0.5568475452196382,0.6763565891472868,0.689922480620155,0.5064599483204134,0.1744186046511628,0.7241602067183462,0.3656330749354005,0.6242463393626184,-0.4754479329272648,-0.4754479329272648,-0.25861326442721794,calibrated,0.3449612403100775,0.7,0.2,0.45852713178294574
37-3011,0.003875968992248,0.1989664082687338,0.7739018087855297,0.1912144702842377,0.024547803617571,0.2777777777777778,0.0142118863049095,0.3880275624461671,-0.6093965532662106,-0.6093965532662106,-0.3738156761412576,calibrated,0.38695090439276486,0.7,0.2,0.4291343669250646
37-3012,0.3417312661498708,0.6472868217054264,0.7622739018087855,0.3003875968992248,0.1040051679586563,0.8863049095607235,0.22286821705426357,0.5699827734711457,-0.6168934022754684,-0.6168934022754684,-0.3471145564168821,calibrated,0.38113695090439276,0.7,0.2,0.43320413436692506
37-3013,0.0749354005167958,0.229328165374677,0.9354005167958656,0.2667958656330749,0.0445736434108527,0.872093023255814,0.05975452196382425,0.47717484926787246,-0.8522020771857443,-0.8522020771857443,-0.4174203273040482,calibrated,0.4677002583979328,0.7,0.2,0.372609819121447
39-1013,0.5006459948320413,0.6130490956072352,0.4470284237726098,0.2241602067183462,0.5290697674418605,0.7932816537467701,0.5148578811369509,0.4280792420327304,0.0802082820963644,0.0802082820963644,0.08677863910422046,calibrated,0.2235142118863049,0.7,0.2,0.5435400516795865
39-1022,0.7189922480620154,0.6996124031007752,0.3733850129198966,0.5303617571059431,0.5148578811369509,0.9089147286821704,0.6169250645994832,0.5344530577088716,0.1740712787932355,0.1740712787932355,0.08247200689061152,calibrated,0.1866925064599483,0.7,0.2,0.5693152454780361
39-2011,0.3992248062015504,0.7093023255813954,0.5736434108527132,0.7512919896640827,0.2273901808785529,0.4961240310077519,0.3133074935400516,0.6780792420327305,-0.275555745542741,-0.275555745542741,-0.3647717484926789,calibrated,0.2868217054263566,0.7,0.2,0.4992248062015503
39-2021,0.295219638242894,0.5490956072351422,0.6078811369509044,0.2093023255813953,0.2622739018087855,0.6543927648578811,0.27874677002583975,0.45542635658914726,-0.2882071987538289,-0.2882071987538289,-0.1766795865633075,calibrated,0.3039405684754522,0.7,0.2,0.4872416020671835
39-3011,0.0258397932816537,0.4496124031007752,0.417312661498708,0.0167958656330749,0.0142118863049095,0.2990956072351421,0.0200258397932816,0.29457364341085274,-0.1022127557619656,-0.1022127557619656,-0.27454780361757114,calibrated,0.208656330749354,0.7,0.2,0.5539405684754521
39-3012,0.2558139534883721,0.6421188630490956,0.3695090439276486,0.0723514211886304,0.1782945736434108,0.1608527131782945,0.21705426356589147,0.36132644272179154,0.0238570465783193,0.0238570465783193,-0.14427217915590007,calibrated,0.1847545219638243,0.7,0.2,0.570671834625323
39-3021,0.0736434108527131,0.1705426356589147,0.5839793281653747,0.0142118863049095,0.4082687338501292,0.233204134366925,0.24095607235142114,0.256244616709733,-0.1259575789340216,-0.1259575789340216,-0.01528854435831184,calibrated,0.29198966408268734,0.7,0.2,0.49560723514211885
39-3031,0.1136950904392764,0.6098191214470284,0.3953488372093023,0.1078811369509044,0.1634366925064599,0.0271317829457364,0.13856589147286816,0.3710163652024117,-0.0184950718888418,-0.0184950718888418,-0.23245047372954356,calibrated,0.19767441860465115,0.7,0.2,0.5616279069767441
39-3091,0.1976744186046511,0.6453488372093024,0.4457364341085271,0.2273901808785529,0.268733850129199,0.1149870801033591,0.23320413436692505,0.4394918173987941,-0.0495977116159429,-0.0495977116159429,-0.20628768303186906,calibrated,0.22286821705426355,0.7,0.2,0.5439922480620155
39-3092,0.1976744186046511,0.2170542635658914,0.5335917312661499,0.7797157622739018,0.1576227390180878,0.1291989664082687,0.17764857881136945,0.510120585701981,-0.1775996546727584,-0.1775996546727584,-0.3324720068906116,calibrated,0.26679586563307495,0.7,0.2,0.5132428940568475
39-3093,0.020671834625323,0.5232558139534884,0.3772609819121447,0.0258397932816537,0.0064599483204134,0.0142118863049095,0.0135658914728682,0.30878552971576223,-0.0549786912286589,-0.0549786912286589,-0.29521963824289404,calibrated,0.18863049095607234,0.7,0.2,0.5679586563307494
39-4011,0.5742894056847545,0.8656330749354005,0.6421188630490956,0.3675710594315245,0.3785529715762274,0.9541343669250646,0.476421188630491,0.6251076658053402,-0.3293514430210052,-0.3293514430210052,-0.14868647717484917,calibrated,0.3210594315245478,0.7,0.2,0.4752583979328165
39-4021,0.1860465116279069,0.8636950904392765,0.4689922480620155,0.082687338501292,0.1531007751937984,0.1976744186046511,0.16957364341085263,0.4717915590008614,-0.17308760677659,-0.17308760677659,-0.30221791559000877,calibrated,0.23449612403100775,0.7,0.2,0.5358527131782945
39-4031,0.8074935400516796,0.992248062015504,0.5645994832041343,0.7093023255813954,0.4224806201550387,0.8397932816537468,0.6149870801033591,0.7553832902670111,-0.2068648576512721,-0.2068648576512721,-0.140396210163652,calibrated,0.28229974160206717,0.7,0.2,0.5023901808785529
39-5011,0.0129198966408268,0.7603359173126615,0.7054263565891473,0.5490956072351422,0.0284237726098191,0.5167958656330749,0.02067183462532295,0.671619293712317,-0.5826167822898625,-0.5826167822898625,-0.650947459086994,calibrated,0.35271317829457366,0.7,0.2,0.45310077519379843
39-5012,0.3301033591731266,0.8391472868217055,0.665374677002584,0.8656330749354005,0.3036175710594315,0.2551679586563307,0.3168604651162791,0.7900516795865634,-0.3979104619523743,-0.3979104619523743,-0.47319121447028434,calibrated,0.332687338501292,0.7,0.2,0.4671188630490955
39-5091,0.4341085271317829,0.6576227390180879,0.5665374677002584,0.9496124031007752,0.2480620155038759,0.1750645994832041,0.3410852713178294,0.7245908699397071,-0.2471368155030119,-0.2471368155030119,-0.3835055986218777,calibrated,0.2832687338501292,0.7,0.2,0.5017118863049096
39-5092,0.0400516795865633,0.3720930232558139,0.3488372093023256,0.2241602067183462,0.1117571059431524,0.0012919896640826,0.07590439276485784,0.3150301464254952,0.061787839800311,0.061787839800311,-0.23912575366063737,calibrated,0.1744186046511628,0.7,0.2,0.577906976744186
39-5093,0.1098191214470284,0.541343669250646,0.4773901808785529,0.0943152454780361,0.0516795865633074,0.3126614987080103,0.0807493540051679,0.37101636520241166,-0.1893889150533024,-0.1893889150533024,-0.29026701119724374,calibrated,0.23869509043927645,0.7,0.2,0.5329134366925065
39-5094,0.4302325581395348,0.8611111111111112,0.5258397932816538,0.5949612403100775,0.3830749354005168,0.4205426356589147,0.4066537467700258,0.6606373815676141,-0.147761701433938,-0.147761701433938,-0.2539836347975883,calibrated,0.2629198966408269,0.7,0.2,0.5159560723514212
39-6011,0.2887596899224806,0.8468992248062015,0.748062015503876,0.2467700258397933,0.2461240310077519,0.4108527131782946,0.26744186046511625,0.6139104220499569,-0.5542038271156172,-0.5542038271156172,-0.3464685615848407,calibrated,0.374031007751938,0.7,0.2,0.4381782945736434
39-6012,0.4328165374677002,0.952842377260982,0.1925064599483204,0.6983204134366925,0.4250645994832041,0.0749354005167958,0.42894056847545214,0.6145564168819982,0.3719859873581537,0.3719859873581537,-0.1856158484065461,calibrated,0.0962532299741602,0.7,0.2,0.6326227390180879
39-7011,0.1162790697674418,0.7693798449612403,0.2189922480620155,0.2021963824289405,0.1550387596899224,0.0620155038759689,0.1356589147286821,0.39685615848406547,0.2256385732873801,0.2256385732873801,-0.26119724375538333,calibrated,0.10949612403100775,0.7,0.2,0.6233527131782945
39-7012,0.4263565891472868,0.9651162790697676,0.3979328165374677,0.7235142118863049,0.3714470284237726,0.4760981912144703,0.3989018087855297,0.6955211024978466,0.0282754284076831,0.0282754284076831,-0.2966192937123169,calibrated,0.19896640826873385,0.7,0.2,0.5607235142118863
39-9011,0.2693798449612403,0.6356589147286822,0.458656330749354,0.6886304909560723,0.0981912144702842,0.4244186046511627,0.18378552971576223,0.5943152454780362,-0.151375678807984,-0.151375678807984,-0.41052971576227393,calibrated,0.229328165374677,0.7,0.2,0.539470284237726
39-9031,0.2506459948320413,0.7183462532299741,0.6724806201550387,0.7403100775193798,0.2319121447028423,0.3242894056847545,0.2412790697674418,0.7103789836347976,-0.4265651053488767,-0.4265651053488767,-0.4690999138673558,calibrated,0.33624031007751937,0.7,0.2,0.4646317829457364
39-9032,0.5988372093023255,0.8746770025839793,0.4702842377260982,0.853359173126615,0.5555555555555556,0.5794573643410853,0.5771963824289406,0.7327734711455642,0.0199436396535849,0.0199436396535849,-0.15557708871662368,calibrated,0.2351421188630491,0.7,0.2,0.5354005167958655
39-9041,0.5956072351421189,0.9160206718346252,0.3410852713178294,0.5303617571059431,0.4489664082687338,0.646640826873385,0.5222868217054264,0.5958225667527992,0.1605512872452977,0.1605512872452977,-0.07353574504737281,calibrated,0.1705426356589147,0.7,0.2,0.5806201550387596
41-1011,0.3598191214470284,0.7739018087855297,0.3811369509043927,0.4366925064599483,0.4612403100775193,0.1589147286821705,0.4105297157622738,0.5305770887166236,0.125329288469561,0.125329288469561,-0.12004737295434975,calibrated,0.19056847545219635,0.7,0.2,0.5666020671834625
41-1012,0.6117571059431525,0.6640826873385013,0.2209302325581395,0.6537467700258398,0.5943152454780362,0.5303617571059431,0.6030361757105943,0.5129198966408269,0.4523103016560056,0.4523103016560056,0.09011627906976738,calibrated,0.11046511627906976,0.7,0.2,0.6226744186046511
41-2011,0.1020671834625323,0.4780361757105943,0.3824289405684754,0.0445736434108527,0.1317829457364341,0.0478036175710594,0.1169250645994832,0.30167958656330746,0.0047686471257987,0.0047686471257987,-0.18475452196382425,calibrated,0.1912144702842377,0.7,0.2,0.5661498708010336
41-2012,0.3598191214470284,0.6711886304909561,0.5581395348837209,0.0736434108527131,0.2906976744186046,0.5083979328165374,0.3252583979328165,0.4343238587424634,-0.2153439444522609,-0.2153439444522609,-0.10906546080964685,calibrated,0.27906976744186046,0.7,0.2,0.5046511627906977
41-2021,0.4547803617571059,0.6744186046511628,0.4341085271317829,0.3152454780361757,0.4224806201550387,0.0917312661498708,0.4386304909560723,0.47459086993970717,0.0392154659863179,0.0392154659863179,-0.035960378983634855,calibrated,0.21705426356589144,0.7,0.2,0.548062015503876
41-2022,0.6136950904392765,0.8372093023255814,0.6149870801033591,0.458656330749354,0.6350129198966409,0.464470284237726,0.6243540051679587,0.6369509043927649,-0.158303254956112,-0.158303254956112,-0.012596899224806224,calibrated,0.30749354005167956,0.7,0.2,0.48475452196382424
41-2031,0.2487080103359173,0.7635658914728682,0.4037467700258398,0.4689922480620155,0.4011627906976744,0.374031007751938,0.32493540051679587,0.5454349698535745,0.0627088728341914,0.0627088728341914,-0.22049956933677867,calibrated,0.2018733850129199,0.7,0.2,0.558688630490956
41-3011,0.5445736434108527,0.8914728682170543,0.0981912144702842,0.8604651162790697,0.8036175710594315,0.3152454780361757,0.6740956072351421,0.6167097329888027,0.71065852325096,0.71065852325096,0.05738587424633934,calibrated,0.0490956072351421,0.7,0.2,0.6656330749354005
41-3021,0.5723514211886305,0.5335917312661499,0.0749354005167958,0.4554263565891472,0.6440568475452196,0.7144702842377261,0.6082041343669251,0.35465116279069764,0.7196992566187499,0.7196992566187499,0.25355297157622747,calibrated,0.0374677002583979,0.7,0.2,0.6737726098191215
41-3031,0.5594315245478036,0.6550387596899225,0.0232558139534883,0.6098191214470284,0.8158914728682171,0.7616279069767442,0.6876614987080103,0.42937123169681307,0.8656866036146511,0.8656866036146511,0.2582902670111972,calibrated,0.01162790697674415,0.7,0.2,0.6918604651162791
41-3041,0.5852713178294574,0.7919896640826873,0.1847545219638243,0.5200258397932817,0.8488372093023255,0.6770025839793282,0.7170542635658914,0.4989233419465977,0.6139324430885499,0.6139324430885499,0.2181309216192937,calibrated,0.09237726098191215,0.7,0.2,0.6353359173126615
41-4011,0.4437984496124031,0.5542635658914729,0.1550387596899224,0.4857881136950904,0.6834625322997416,0.45671834625323,0.5636304909560723,0.3983634797588285,0.612861004839371,0.612861004839371,0.1652670111972438,calibrated,0.0775193798449612,0.7,0.2,0.6457364341085271
41-4012,0.6492248062015504,0.8217054263565892,0.3126614987080103,0.7325581395348837,0.5768733850129198,0.3165374677002584,0.6130490956072352,0.6223083548664944,0.2802236631770566,0.2802236631770566,-0.00925925925925919,calibrated,0.15633074935400515,0.7,0.2,0.5905684754521964
41-9011,0.3062015503875969,0.813953488372093,0.4005167958656331,0.4954780361757105,0.1576227390180878,0.2202842377260982,0.23191214470284233,0.5699827734711456,-0.0585033804989867,-0.0585033804989867,-0.33807062876830324,calibrated,0.20025839793281655,0.7,0.2,0.5598191214470284
41-9012,0.0387596899224806,0.0801033591731266,0.3320413436692506,0.3365633074935401,0.026485788113695,0.0671834625322997,0.0326227390180878,0.2495693367786391,0.0877542406708914,0.0877542406708914,-0.2169465977605513,calibrated,0.1660206718346253,0.7,0.2,0.5837855297157623
41-9021,0.7151162790697675,0.6627906976744186,0.0723514211886304,0.5038759689922481,0.4366925064599483,0.7416020671834626,0.5759043927648579,0.413006029285099,0.6038820713822793,0.6038820713822793,0.16289836347975895,calibrated,0.0361757105943152,0.7,0.2,0.6746770025839793
41-9022,0.6343669250645995,0.9043927648578812,0.2474160206718346,0.6705426356589147,0.7377260981912145,0.8210594315245479,0.686046511627907,0.6074504737295435,0.4472478324930757,0.4472478324930757,0.07859603789836345,calibrated,0.1237080103359173,0.7,0.2,0.6134043927648579
41-9031,0.5917312661498708,0.6511627906976745,0.1821705426356589,0.8804909560723514,0.9302325581395348,0.6434108527131783,0.7609819121447028,0.5712747631352283,0.6778252397456055,0.6778252397456055,0.1897071490094745,calibrated,0.09108527131782945,0.7,0.2,0.6362403100775194
41-9041,0.253875968992248,0.7887596899224806,0.1382428940568475,0.3087855297157623,0.3087855297157623,0.0542635658914728,0.28133074935400515,0.41192937123169676,0.422086126529568,0.422086126529568,-0.1305986218776916,calibrated,0.06912144702842375,0.7,0.2,0.6516149870801033
41-9091,0.3507751937984496,0.8339793281653747,0.1627906976744186,0.4276485788113695,0.4664082687338501,0.003875968992248,0.4085917312661499,0.47480620155038755,0.4548745712060175,0.4548745712060175,-0.06621447028423766,calibrated,0.0813953488372093,0.7,0.2,0.6430232558139535
43-1011,0.8333333333333334,0.6976744186046512,0.2894056847545219,0.7700258397932817,0.7906976744186046,0.541343669250646,0.812015503875969,0.5857019810508183,0.4381750659929178,0.4381750659929178,0.22631352282515071,calibrated,0.14470284237726094,0.7,0.2,0.5987080103359173
43-2011,0.4418604651162791,0.5348837209302325,0.1537467700258397,0.0129198966408268,0.29328165374677,0.1291989664082687,0.36757105943152457,0.23385012919896633,0.4270275401046223,0.4270275401046223,0.13372093023255824,calibrated,0.07687338501291985,0.7,0.2,0.6461886304909561
43-2021,0.3049095607235142,0.667312661498708,0.2590439276485788,0.0335917312661498,0.5148578811369509,0.2739018087855297,0.4098837209302325,0.31998277347114557,0.3544500276638653,0.3544500276638653,0.08990094745908694,calibrated,0.1295219638242894,0.7,0.2,0.6093346253229974
43-3011,0.6589147286821705,0.3953488372093023,0.1201550387596899,0.1963824289405684,0.3624031007751938,0.6770025839793282,0.5106589147286822,0.2372954349698535,0.5324021322086504,0.5324021322086504,0.2733634797588287,calibrated,0.06007751937984495,0.7,0.2,0.6579457364341085
43-3021,0.5794573643410853,0.2926356589147287,0.2002583979328165,0.08656330749354,0.8158914728682171,0.0949612403100775,0.6976744186046512,0.19315245478036172,0.6454974652587249,0.6454974652587249,0.5045219638242895,calibrated,0.10012919896640825,0.7,0.2,0.6299095607235142
43-3031,0.7286821705426356,0.4709302325581395,0.1744186046511628,0.065891472868217,0.4954780361757105,0.2874677002583979,0.6120801033591731,0.2370801033591731,0.5031765341956224,0.5031765341956224,0.375,calibrated,0.0872093023255814,0.7,0.2,0.638953488372093
43-3041,0.3914728682170542,0.4651162790697674,0.4147286821705426,0.0581395348837209,0.3365633074935401,0.8236434108527132,0.3640180878552971,0.3126614987080103,0.0570003475274631,0.0570003475274631,0.0513565891472868,calibrated,0.2073643410852713,0.7,0.2,0.5548449612403101
43-3051,0.8036175710594315,0.25,0.1782945736434108,0.1246770025839793,0.727390180878553,0.2894056847545219,0.7655038759689923,0.18432385874246338,0.6421313812442466,0.6421313812442466,0.5811800172265289,calibrated,0.0891472868217054,0.7,0.2,0.6375968992248062
43-3061,0.7377260981912145,0.5930232558139535,0.2235142118863049,0.3003875968992248,0.6350129198966409,0.2739018087855297,0.6863695090439277,0.37230835486649444,0.4783913999278614,0.4783913999278614,0.31406115417743324,calibrated,0.11175710594315245,0.7,0.2,0.6217700258397932
43-3071,0.4302325581395348,0.7751937984496124,0.3869509043927648,0.291343669250646,0.4741602067183462,0.7015503875968992,0.4521963824289405,0.4844961240310077,0.1225187036346803,0.1225187036346803,-0.03229974160206722,calibrated,0.1934754521963824,0.7,0.2,0.5645671834625323
43-4011,0.4509043927648579,0.3753229974160206,0.1298449612403101,0.1763565891472868,0.5768733850129198,0.5962532299741602,0.5138888888888888,0.2271748492678725,0.6251381716016848,0.6251381716016848,0.2867140396210164,calibrated,0.06492248062015504,0.7,0.2,0.6545542635658914
43-4021,0.9767441860465116,0.584625322997416,0.1085271317829457,0.3708010335917313,0.5645994832041343,0.374031007751938,0.770671834625323,0.35465116279069764,0.6219459887181392,0.6219459887181392,0.4160206718346253,calibrated,0.05426356589147285,0.7,0.2,0.662015503875969
43-4031,0.7151162790697675,0.7060723514211886,0.2571059431524548,0.1698966408268734,0.7990956072351422,0.2842377260981912,0.7571059431524548,0.37769164513350556,0.4907231654085787,0.4907231654085787,0.37941429801894927,calibrated,0.1285529715762274,0.7,0.2,0.6100129198966409
43-4041,0.5794573643410853,0.7144702842377261,0.0490956072351421,0.0968992248062015,0.5290697674418605,0.7784237726098191,0.554263565891473,0.28682170542635654,0.6773541791373068,0.6773541791373068,0.2674418604651164,calibrated,0.02454780361757105,0.7,0.2,0.6828165374677002
43-4051,0.7312661498708011,0.7558139534883721,0.2906976744186046,0.3811369509043927,0.8158914728682171,0.2616279069767442,0.773578811369509,0.47588285960378984,0.4401722283869078,0.4401722283869078,0.29769595176571917,calibrated,0.1453488372093023,0.7,0.2,0.5982558139534883
43-4061,0.8947028423772609,0.8165374677002584,0.1175710594315245,0.3133074935400516,0.5807493540051679,0.3843669250645994,0.7377260981912144,0.4158053402239448,0.5827319234493115,0.5827319234493115,0.3219207579672696,calibrated,0.05878552971576225,0.7,0.2,0.6588501291989663
43-4071,0.7674418604651163,0.7222222222222222,0.3934108527131782,0.5109819121447028,0.665374677002584,0.208656330749354,0.7164082687338502,0.5422049956933678,0.213576294146125,0.213576294146125,0.17420327304048244,calibrated,0.1967054263565891,0.7,0.2,0.5623062015503876
43-4081,0.4509043927648579,0.8049095607235142,0.3191214470284237,0.4250645994832041,0.8662790697674418,0.3301033591731266,0.6585917312661499,0.5163652024117139,0.414066229870666,0.414066229870666,0.14222652885443599,calibrated,0.15956072351421186,0.7,0.2,0.5883074935400517
43-4111,0.8811369509043928,0.8998708010335917,0.2558139534883721,0.3068475452196382,0.8417312661498708,0.3940568475452196,0.8614341085271318,0.48751076658053405,0.4857906817852244,0.4857906817852244,0.3739233419465977,calibrated,0.12790697674418605,0.7,0.2,0.6104651162790697
43-4121,0.4366925064599483,0.6421188630490956,0.4160206718346253,0.1789405684754522,0.689922480620155,0.0529715762273901,0.5633074935400517,0.41236003445305774,0.2022814555312123,0.2022814555312123,0.15094745908699397,calibrated,0.20801033591731266,0.7,0.2,0.5543927648578811
43-4131,0.646640826873385,0.725452196382429,0.1602067183462532,0.4657622739018088,0.9031007751937984,0.4037467700258398,0.7748708010335916,0.450473729543497,0.6876972502345938,0.6876972502345938,0.3243970714900946,calibrated,0.0801033591731266,0.7,0.2,0.6439276485788114
